# Experiment Results
# Name,B1_wide
# Architecture,11→512→3
# Memory Size,100000
# Wall Obstacle,False
# Final Record,70
# Final Avg (last 100),32.07
# Overall Avg,27.15
# Overall Std,17.08
# Block Averages (per 100 eps),"2.82, 34.44, 34.03, 32.38, 32.07"
# --- Observational Notes ---
# Training Stability (avg variance),173.86
# Max Performance Drop (forgetting),4.43
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
314,23,67,33.49,454,100000,127.92,11.31,35.50,2.01,0
315,11,67,33.44,250,100000,136.95,11.70,35.50,2.06,0
316,47,67,33.55,1103,100000,141.15,11.88,35.50,1.95,0
317,47,67,33.62,1197,100000,133.37,11.55,35.50,1.88,0
318,50,67,33.79,1091,100000,137.46,11.72,35.50,1.71,0
319,13,67,33.55,259,100000,144.65,12.03,35.50,1.95,0
320,49,67,33.67,1361,100000,149.35,12.22,35.50,1.83,0
321,38,67,33.61,885,100000,147.44,12.14,35.50,1.89,0
322,11,67,33.50,212,100000,156.89,12.53,35.50,2.00,0
323,30,67,33.34,673,100000,153.30,12.38,35.50,2.16,0
324,21,67,32.99,461,100000,153.75,12.40,35.50,2.51,0
325,30,67,32.92,698,100000,152.69,12.36,35.50,2.58,0
326,17,67,32.69,420,100000,147.31,12.14,35.50,2.81,0
327,18,67,32.39,408,100000,146.11,12.09,35.50,3.11,0
328,22,67,32.12,471,100000,148.11,12.17,35.50,3.38,0
329,27,67,31.78,482,100000,146.48,12.10,35.50,3.72,0
330,16,67,31.55,320,100000,146.48,12.10,35.50,3.95,0
331,21,67,31.51,490,100000,148.45,12.18,35.50,3.99,0
332,26,67,31.32,545,100000,149.00,12.21,35.50,4.18,0
333,38,67,31.27,861,100000,141.31,11.89,35.50,4.23,0
334,43,67,31.44,1065,100000,143.49,11.98,35.50,4.06,0
335,23,67,31.25,498,100000,144.88,12.04,35.50,4.25,0
336,30,67,31.41,661,100000,143.52,11.98,35.50,4.09,0
337,34,67,31.50,746,100000,143.40,11.97,35.50,4.00,0
338,27,67,31.57,634,100000,139.38,11.81,35.50,3.93,0
339,23,67,31.31,471,100000,140.29,11.84,35.50,4.19,0
340,25,67,31.12,495,100000,139.85,11.83,35.50,4.38,0
341,35,67,31.07,745,100000,140.01,11.83,35.50,4.43,0
342,59,67,31.46,1332,100000,150.60,12.27,35.50,4.04,0
343,23,67,31.54,434,100000,148.14,12.17,35.50,3.96,0
344,32,67,31.29,632,100000,147.98,12.16,35.50,4.21,0
345,27,67,31.24,612,100000,147.98,12.16,35.50,4.26,0
346,45,67,31.52,978,100000,151.84,12.32,35.50,3.98,0
347,19,67,31.18,376,100000,153.77,12.40,35.50,4.32,0
348,19,67,31.27,386,100000,156.55,12.51,35.50,4.23,0
349,47,67,31.35,1015,100000,156.55,12.51,35.50,4.15,0
350,50,67,31.49,1063,100000,163.47,12.79,35.50,4.01,0
351,51,67,31.83,1168,100000,170.80,13.07,35.50,3.67,0
352,45,67,32.17,927,100000,163.33,12.78,35.50,3.33,0
353,56,67,32.49,1237,100000,169.96,13.04,35.50,3.01,0
354,42,67,32.53,933,100000,168.40,12.98,35.50,2.97,0
355,28,67,32.46,712,100000,168.48,12.98,35.50,3.04,0
356,27,67,32.40,554,100000,167.40,12.94,35.50,3.10,0
357,48,67,32.54,1047,100000,168.48,12.98,35.50,2.96,0
358,48,67,32.75,1155,100000,162.73,12.76,35.50,2.75,0
359,30,67,32.65,646,100000,161.66,12.71,35.50,2.85,0
360,29,67,32.73,666,100000,152.85,12.36,35.50,2.77,0
361,29,67,32.70,529,100000,153.08,12.37,35.50,2.80,0
362,49,67,32.96,1230,100000,158.34,12.58,35.50,2.54,0
363,22,67,32.67,430,100000,159.48,12.63,35.50,2.83,0
364,29,67,32.62,624,100000,157.93,12.57,35.50,2.88,0
365,35,67,32.68,729,100000,148.56,12.19,35.50,2.82,0
366,46,67,32.81,1206,100000,148.02,12.17,35.50,2.69,0
367,27,67,32.51,534,100000,144.64,12.03,35.50,2.99,0
368,44,67,32.72,931,100000,141.17,11.88,35.50,2.78,0
369,28,67,32.73,486,100000,133.90,11.57,35.50,2.77,0
370,50,67,32.95,1127,100000,134.57,11.60,35.50,2.55,0
371,33,67,32.84,820,100000,134.02,11.58,35.50,2.66,0
372,54,67,33.04,1200,100000,132.97,11.53,35.50,2.46,0
373,39,67,33.24,810,100000,133.28,11.54,35.50,2.26,0
374,17,67,33.19,331,100000,135.63,11.65,35.50,2.31,0
375,15,67,33.09,312,100000,142.22,11.93,35.50,2.41,0
376,29,67,32.83,591,100000,137.20,11.71,35.50,2.67,0
377,37,67,33.04,936,100000,132.44,11.51,35.50,2.46,0
378,16,67,32.88,339,100000,136.01,11.66,35.50,2.62,0
379,13,67,32.59,249,100000,143.69,11.99,35.50,2.91,0
380,44,67,32.87,1055,100000,139.39,11.81,35.50,2.63,0
381,3,67,32.62,96,100000,155.18,12.46,35.50,2.88,0
382,19,67,32.51,320,100000,158.32,12.58,35.50,2.99,0
383,33,67,32.32,793,100000,157.93,12.57,35.50,3.18,0
384,37,67,32.43,786,100000,156.36,12.50,35.50,3.07,0
385,26,67,32.37,563,100000,155.29,12.46,35.50,3.13,0
386,38,67,32.52,841,100000,155.44,12.47,35.50,2.98,0
387,54,67,32.71,1096,100000,163.58,12.79,35.50,2.79,0
