# Experiment Results
# Name,D_B3_wall_deep_6hidden
# Architecture,11→256→256→256→128→128→64→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,1
# Final Avg (last 100),0.01
# Overall Avg,0.01
# Overall Std,0.09
# Block Averages (per 100 eps),"0.00, 0.00, 0.01, 0.02, 0.01"
# --- Observational Notes ---
# Training Stability (avg variance),0.01
# Max Performance Drop (forgetting),0.02
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
206,0,0,0.00,1,6735,0.00,0.00,0.00,0.00,0
207,0,0,0.00,1,6736,0.00,0.00,0.00,0.00,0
208,0,0,0.00,1,6737,0.00,0.00,0.00,0.00,0
209,0,0,0.00,1,6738,0.00,0.00,0.00,0.00,0
210,0,0,0.00,1,6739,0.00,0.00,0.00,0.00,0
211,0,0,0.00,1,6740,0.00,0.00,0.00,0.00,0
212,0,0,0.00,16,6756,0.00,0.00,0.00,0.00,0
213,0,0,0.00,401,7157,0.00,0.00,0.00,0.00,0
214,0,0,0.00,1,7158,0.00,0.00,0.00,0.00,0
215,0,0,0.00,1,7159,0.00,0.00,0.00,0.00,0
216,0,0,0.00,1,7160,0.00,0.00,0.00,0.00,0
217,0,0,0.00,1,7161,0.00,0.00,0.00,0.00,0
218,0,0,0.00,1,7162,0.00,0.00,0.00,0.00,0
219,0,0,0.00,1,7163,0.00,0.00,0.00,0.00,0
220,0,0,0.00,1,7164,0.00,0.00,0.00,0.00,0
221,0,0,0.00,1,7165,0.00,0.00,0.00,0.00,0
222,0,0,0.00,1,7166,0.00,0.00,0.00,0.00,0
223,1,1,0.01,16,7182,0.02,0.14,0.01,-0.00,0
224,0,1,0.01,16,7198,0.02,0.14,0.01,-0.00,0
225,0,1,0.01,401,7599,0.02,0.14,0.01,-0.00,0
226,0,1,0.01,1,7600,0.02,0.14,0.01,-0.00,0
227,0,1,0.01,1,7601,0.02,0.14,0.01,-0.00,0
228,0,1,0.01,1,7602,0.02,0.14,0.01,-0.00,0
229,0,1,0.01,1,7603,0.02,0.14,0.01,-0.00,0
230,0,1,0.01,1,7604,0.02,0.14,0.01,-0.00,0
231,0,1,0.01,1,7605,0.02,0.14,0.01,-0.00,0
232,0,1,0.01,1,7606,0.02,0.14,0.01,-0.00,0
233,0,1,0.01,1,7607,0.02,0.14,0.01,-0.00,0
234,0,1,0.01,1,7608,0.02,0.14,0.01,-0.00,0
235,0,1,0.01,1,7609,0.02,0.14,0.01,-0.00,0
236,0,1,0.01,16,7625,0.02,0.14,0.01,-0.00,0
237,0,1,0.01,401,8026,0.02,0.14,0.01,-0.00,0
238,0,1,0.01,1,8027,0.02,0.14,0.01,-0.00,0
239,0,1,0.01,1,8028,0.02,0.14,0.01,-0.00,0
240,0,1,0.01,1,8029,0.02,0.14,0.01,-0.00,0
241,0,1,0.01,1,8030,0.02,0.14,0.01,-0.00,0
242,0,1,0.01,1,8031,0.02,0.14,0.01,-0.00,0
243,0,1,0.01,16,8047,0.02,0.14,0.01,-0.00,0
244,0,1,0.01,16,8063,0.02,0.14,0.01,-0.00,0
245,0,1,0.01,16,8079,0.02,0.14,0.01,-0.00,0
246,0,1,0.01,16,8095,0.02,0.14,0.01,-0.00,0
247,0,1,0.01,16,8111,0.02,0.14,0.01,-0.00,0
248,0,1,0.01,16,8127,0.02,0.14,0.01,-0.00,0
249,0,1,0.01,1,8128,0.02,0.14,0.01,-0.00,0
250,0,1,0.01,1,8129,0.02,0.14,0.01,-0.00,0
251,0,1,0.01,16,8145,0.02,0.14,0.01,-0.00,0
252,0,1,0.01,16,8161,0.02,0.14,0.01,-0.00,0
253,0,1,0.01,16,8177,0.02,0.14,0.01,-0.00,0
254,0,1,0.01,16,8193,0.02,0.14,0.01,-0.00,0
255,0,1,0.01,16,8209,0.02,0.14,0.01,-0.00,0
256,0,1,0.01,401,8610,0.02,0.14,0.01,-0.00,0
257,0,1,0.01,1,8611,0.02,0.14,0.01,-0.00,0
258,0,1,0.01,1,8612,0.02,0.14,0.01,-0.00,0
259,0,1,0.01,1,8613,0.02,0.14,0.01,-0.00,0
260,0,1,0.01,1,8614,0.02,0.14,0.01,-0.00,0
261,0,1,0.01,1,8615,0.02,0.14,0.01,-0.00,0
262,0,1,0.01,1,8616,0.02,0.14,0.01,-0.00,0
263,0,1,0.01,16,8632,0.02,0.14,0.01,-0.00,0
264,0,1,0.01,16,8648,0.02,0.14,0.01,-0.00,0
265,0,1,0.01,16,8664,0.02,0.14,0.01,-0.00,0
266,0,1,0.01,401,9065,0.02,0.14,0.01,-0.00,0
267,0,1,0.01,1,9066,0.02,0.14,0.01,-0.00,0
268,0,1,0.01,1,9067,0.02,0.14,0.01,-0.00,0
269,0,1,0.01,1,9068,0.02,0.14,0.01,-0.00,0
270,0,1,0.01,1,9069,0.02,0.14,0.01,-0.00,0
271,0,1,0.01,16,9085,0.02,0.14,0.01,-0.00,0
272,0,1,0.01,16,9101,0.02,0.14,0.01,-0.00,0
