# Experiment Results
# Name,B2_deep_4hidden
# Architecture,11→256→256→128→64→3
# Memory Size,100000
# Wall Obstacle,False
# Final Record,2
# Final Avg (last 100),0.01
# Overall Avg,0.07
# Overall Std,0.26
# Block Averages (per 100 eps),"0.21, 0.02, 0.05, 0.04, 0.01"
# --- Observational Notes ---
# Training Stability (avg variance),0.01
# Max Performance Drop (forgetting),0.39
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
361,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
362,0,2,0.03,401,100000,0.10,0.31,0.40,0.37,0
363,0,2,0.03,401,100000,0.10,0.31,0.40,0.37,0
364,0,2,0.03,401,100000,0.10,0.31,0.40,0.37,0
365,0,2,0.03,401,100000,0.10,0.31,0.40,0.37,0
366,0,2,0.03,401,100000,0.10,0.31,0.40,0.37,0
367,0,2,0.03,401,100000,0.10,0.31,0.40,0.37,0
368,0,2,0.03,401,100000,0.10,0.31,0.40,0.37,0
369,0,2,0.03,401,100000,0.10,0.31,0.40,0.37,0
370,0,2,0.03,401,100000,0.10,0.31,0.40,0.37,0
371,0,2,0.03,401,100000,0.10,0.31,0.40,0.37,0
372,1,2,0.04,3,100000,0.11,0.34,0.40,0.36,0
373,0,2,0.04,401,100000,0.11,0.34,0.40,0.36,0
374,0,2,0.04,401,100000,0.11,0.34,0.40,0.36,0
375,0,2,0.04,401,100000,0.11,0.34,0.40,0.36,0
376,0,2,0.04,401,100000,0.11,0.34,0.40,0.36,0
377,0,2,0.04,401,100000,0.11,0.34,0.40,0.36,0
378,0,2,0.04,401,100000,0.11,0.34,0.40,0.36,0
379,0,2,0.04,401,100000,0.11,0.34,0.40,0.36,0
380,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
381,0,2,0.04,16,100000,0.10,0.31,0.40,0.36,0
382,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
