# Experiment Results
# Name,D_B2_wall_deep_4hidden
# Architecture,11→256→256→128→64→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,1
# Final Avg (last 100),0.05
# Overall Avg,0.04
# Overall Std,0.19
# Block Averages (per 100 eps),"0.01, 0.07, 0.04, 0.02, 0.05"
# --- Observational Notes ---
# Training Stability (avg variance),0.02
# Max Performance Drop (forgetting),0.06
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
158,0,1,0.03,401,12224,0.04,0.20,0.07,0.04,0
159,0,1,0.03,401,12625,0.04,0.20,0.07,0.04,0
160,0,1,0.03,15,12640,0.04,0.20,0.07,0.04,0
161,0,1,0.03,31,12671,0.02,0.14,0.07,0.04,0
162,0,1,0.03,401,13072,0.02,0.14,0.07,0.04,0
163,0,1,0.03,15,13087,0.02,0.14,0.07,0.04,0
164,1,1,0.04,19,13106,0.04,0.20,0.07,0.03,0
165,0,1,0.04,7,13113,0.04,0.20,0.07,0.03,0
166,0,1,0.04,7,13120,0.04,0.20,0.07,0.03,0
167,0,1,0.04,15,13135,0.04,0.20,0.07,0.03,0
168,0,1,0.04,16,13151,0.04,0.20,0.07,0.03,0
169,0,1,0.04,401,13552,0.04,0.20,0.07,0.03,0
170,0,1,0.04,3,13555,0.04,0.20,0.07,0.03,0
171,1,1,0.05,30,13585,0.06,0.24,0.07,0.02,0
172,0,1,0.05,1,13586,0.06,0.24,0.07,0.02,0
173,0,1,0.05,3,13589,0.06,0.24,0.07,0.02,0
174,0,1,0.05,31,13620,0.06,0.24,0.07,0.02,0
175,1,1,0.06,501,14121,0.07,0.27,0.07,0.01,0
176,0,1,0.06,9,14130,0.07,0.27,0.07,0.01,0
177,0,1,0.06,15,14145,0.07,0.27,0.07,0.01,0
178,0,1,0.06,401,14546,0.07,0.27,0.07,0.01,0
179,0,1,0.06,15,14561,0.07,0.27,0.07,0.01,0
180,0,1,0.06,9,14570,0.07,0.27,0.07,0.01,0
181,0,1,0.06,1,14571,0.07,0.27,0.07,0.01,0
182,0,1,0.06,15,14586,0.07,0.27,0.07,0.01,0
183,0,1,0.06,17,14603,0.07,0.27,0.07,0.01,0
184,0,1,0.06,401,15004,0.07,0.27,0.07,0.01,0
185,0,1,0.06,15,15019,0.07,0.27,0.07,0.01,0
186,0,1,0.06,1,15020,0.07,0.27,0.07,0.01,0
187,0,1,0.06,15,15035,0.07,0.27,0.07,0.01,0
188,1,1,0.07,7,15042,0.07,0.27,0.07,0.00,0
189,0,1,0.07,1,15043,0.07,0.27,0.07,0.00,0
190,0,1,0.07,1,15044,0.07,0.27,0.07,0.00,0
191,0,1,0.07,1,15045,0.07,0.27,0.07,0.00,0
192,0,1,0.07,1,15046,0.07,0.27,0.07,0.00,0
193,0,1,0.07,1,15047,0.07,0.27,0.07,0.00,0
194,0,1,0.07,15,15062,0.07,0.27,0.07,0.00,0
195,0,1,0.07,16,15078,0.07,0.27,0.07,0.00,0
196,0,1,0.07,16,15094,0.07,0.27,0.07,0.00,0
197,0,1,0.07,401,15495,0.07,0.27,0.07,0.00,0
198,0,1,0.07,15,15510,0.07,0.27,0.07,0.00,0
199,0,1,0.07,401,15911,0.07,0.27,0.07,0.00,0
200,0,1,0.07,9,15920,0.07,0.27,0.07,0.00,0
201,0,1,0.06,15,15935,0.07,0.27,0.07,0.01,0
202,0,1,0.06,401,16336,0.07,0.27,0.07,0.01,0
203,0,1,0.06,15,16351,0.07,0.27,0.07,0.01,0
204,0,1,0.06,15,16366,0.07,0.27,0.07,0.01,0
205,0,1,0.06,15,16381,0.07,0.27,0.07,0.01,0
206,0,1,0.06,401,16782,0.07,0.27,0.07,0.01,0
207,0,1,0.06,1,16783,0.07,0.27,0.07,0.01,0
208,0,1,0.06,1,16784,0.07,0.27,0.07,0.01,0
209,0,1,0.06,3,16787,0.07,0.27,0.07,0.01,0
210,0,1,0.06,3,16790,0.07,0.27,0.07,0.01,0
211,0,1,0.05,15,16805,0.07,0.27,0.07,0.02,0
212,0,1,0.05,9,16814,0.07,0.27,0.07,0.02,0
213,0,1,0.05,401,17215,0.07,0.27,0.07,0.02,0
214,0,1,0.05,9,17224,0.06,0.24,0.07,0.02,0
215,0,1,0.05,15,17239,0.06,0.24,0.07,0.02,0
216,0,1,0.05,401,17640,0.06,0.24,0.07,0.02,0
217,0,1,0.05,401,18041,0.06,0.24,0.07,0.02,0
218,1,1,0.06,501,18542,0.07,0.27,0.07,0.01,0
219,0,1,0.06,401,18943,0.07,0.27,0.07,0.01,0
220,0,1,0.06,15,18958,0.07,0.27,0.07,0.01,0
221,0,1,0.06,15,18973,0.06,0.24,0.07,0.01,0
222,0,1,0.06,15,18988,0.06,0.24,0.07,0.01,0
223,0,1,0.06,15,19003,0.06,0.24,0.07,0.01,0
224,0,1,0.06,15,19018,0.06,0.24,0.07,0.01,0
225,0,1,0.06,15,19033,0.04,0.20,0.07,0.01,0
226,0,1,0.06,16,19049,0.04,0.20,0.07,0.01,0
227,0,1,0.06,401,19450,0.04,0.20,0.07,0.01,0
228,0,1,0.06,15,19465,0.04,0.20,0.07,0.01,0
229,0,1,0.06,15,19480,0.04,0.20,0.07,0.01,0
230,0,1,0.06,15,19495,0.04,0.20,0.07,0.01,0
231,0,1,0.06,15,19510,0.04,0.20,0.07,0.01,0
232,0,1,0.06,401,19911,0.04,0.20,0.07,0.01,0
233,0,1,0.06,15,19926,0.04,0.20,0.07,0.01,0
234,0,1,0.06,15,19941,0.04,0.20,0.07,0.01,0
235,0,1,0.06,401,20342,0.04,0.20,0.07,0.01,0
236,0,1,0.06,1,20343,0.04,0.20,0.07,0.01,0
237,0,1,0.06,1,20344,0.04,0.20,0.07,0.01,0
238,0,1,0.05,1,20345,0.02,0.14,0.07,0.02,0
239,0,1,0.05,3,20348,0.02,0.14,0.07,0.02,0
240,0,1,0.05,3,20351,0.02,0.14,0.07,0.02,0
241,0,1,0.05,39,20390,0.02,0.14,0.07,0.02,0
242,0,1,0.05,401,20791,0.02,0.14,0.07,0.02,0
243,0,1,0.05,401,21192,0.02,0.14,0.07,0.02,0
244,0,1,0.05,3,21195,0.02,0.14,0.07,0.02,0
245,0,1,0.05,15,21210,0.02,0.14,0.07,0.02,0
246,0,1,0.05,15,21225,0.02,0.14,0.07,0.02,0
247,1,1,0.06,33,21258,0.04,0.20,0.07,0.01,0
248,0,1,0.06,401,21659,0.04,0.20,0.07,0.01,0
249,0,1,0.06,401,22060,0.04,0.20,0.07,0.01,0
250,0,1,0.06,401,22461,0.04,0.20,0.07,0.01,0
251,0,1,0.06,15,22476,0.04,0.20,0.07,0.01,0
252,0,1,0.06,9,22485,0.04,0.20,0.07,0.01,0
253,0,1,0.06,401,22886,0.04,0.20,0.07,0.01,0
254,0,1,0.06,401,23287,0.04,0.20,0.07,0.01,0
255,0,1,0.06,401,23688,0.04,0.20,0.07,0.01,0
256,0,1,0.06,401,24089,0.04,0.20,0.07,0.01,0
257,0,1,0.06,28,24117,0.04,0.20,0.07,0.01,0
258,0,1,0.06,401,24518,0.04,0.20,0.07,0.01,0
259,0,1,0.06,401,24919,0.04,0.20,0.07,0.01,0
260,0,1,0.06,401,25320,0.04,0.20,0.07,0.01,0
261,0,1,0.06,401,25721,0.04,0.20,0.07,0.01,0
262,0,1,0.06,401,26122,0.04,0.20,0.07,0.01,0
263,0,1,0.06,18,26140,0.04,0.20,0.07,0.01,0
264,1,1,0.06,27,26167,0.06,0.24,0.07,0.01,0
265,0,1,0.06,401,26568,0.06,0.24,0.07,0.01,0
