# Experiment Results
# Name,D_B1_wall_wide
# Architecture,11→512→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,42
# Final Avg (last 100),4.71
# Overall Avg,3.87
# Overall Std,6.07
# Block Averages (per 100 eps),"0.32, 3.03, 6.32, 4.99, 4.71"
# --- Observational Notes ---
# Training Stability (avg variance),41.15
# Max Performance Drop (forgetting),2.07
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
384,7,42,5.01,1101,100000,24.45,4.94,6.57,1.56,0
385,16,42,5.12,489,100000,27.06,5.20,6.57,1.45,0
386,0,42,5.06,401,100000,26.37,5.13,6.57,1.51,0
387,26,42,5.23,1124,100000,35.00,5.92,6.57,1.34,0
388,3,42,5.07,701,100000,33.00,5.74,6.57,1.50,0
389,14,42,5.21,1801,100000,34.38,5.86,6.57,1.36,0
390,1,42,5.12,501,100000,34.20,5.85,6.57,1.45,0
391,0,42,5.11,401,100000,33.00,5.74,6.57,1.46,0
392,0,42,5.07,401,100000,33.17,5.76,6.57,1.50,0
393,0,42,5.05,401,100000,33.34,5.77,6.57,1.52,0
394,0,42,5.05,401,100000,33.76,5.81,6.57,1.52,0
395,1,42,5.01,501,100000,34.01,5.83,6.57,1.56,0
396,10,42,5.03,1401,100000,34.54,5.88,6.57,1.54,0
397,16,42,5.16,2001,100000,36.76,6.06,6.57,1.41,0
398,4,42,5.08,801,100000,36.03,6.00,6.57,1.49,0
399,4,42,5.09,228,100000,35.94,6.00,6.57,1.48,0
400,4,42,4.99,801,100000,35.80,5.98,6.57,1.58,0
401,10,42,4.86,1401,100000,36.24,6.02,6.57,1.71,0
402,7,42,4.87,1101,100000,36.02,6.00,6.57,1.70,0
403,6,42,4.90,1001,100000,35.96,6.00,6.57,1.67,0
404,4,42,4.94,801,100000,35.48,5.96,6.57,1.63,0
405,20,42,5.06,2401,100000,37.96,6.16,6.57,1.51,0
406,2,42,5.08,601,100000,37.63,6.13,6.57,1.49,0
407,40,42,5.47,4401,100000,60.70,7.79,6.57,1.10,0
408,1,42,5.47,501,100000,61.09,7.82,6.57,1.10,0
409,1,42,5.43,501,100000,60.88,7.80,6.57,1.14,0
410,1,42,5.44,501,100000,60.67,7.79,6.57,1.13,0
411,1,42,5.44,501,100000,60.45,7.77,6.57,1.13,0
412,1,42,5.44,501,100000,60.89,7.80,6.57,1.13,0
413,2,42,5.46,601,100000,61.16,7.82,6.57,1.11,0
414,23,42,5.69,665,100000,66.27,8.14,6.57,0.88,0
415,7,42,5.75,1101,100000,66.18,8.14,6.57,0.82,0
416,2,42,5.75,601,100000,65.28,8.08,6.57,0.82,0
417,0,42,5.74,401,100000,65.79,8.11,6.57,0.83,0
418,2,42,5.73,601,100000,65.97,8.12,6.57,0.84,0
419,2,42,5.71,601,100000,66.01,8.12,6.57,0.86,0
420,10,42,5.79,1401,100000,65.95,8.12,6.57,0.78,0
421,0,42,5.60,401,100000,65.95,8.12,6.57,0.97,0
422,6,42,5.47,1001,100000,62.37,7.90,6.57,1.10,0
423,4,42,5.38,801,100000,62.01,7.87,6.57,1.19,0
424,8,42,5.41,1201,100000,61.49,7.84,6.57,1.16,0
425,11,42,5.39,1501,100000,61.35,7.83,6.57,1.18,0
426,8,42,5.46,1201,100000,60.71,7.79,6.57,1.11,0
427,0,42,5.44,401,100000,60.71,7.79,6.57,1.13,0
428,1,42,5.44,501,100000,61.22,7.82,6.57,1.13,0
429,3,42,5.47,105,100000,61.08,7.82,6.57,1.10,0
430,3,42,5.50,701,100000,61.08,7.82,6.57,1.07,0
431,0,42,5.49,401,100000,61.30,7.83,6.57,1.08,0
432,1,42,5.46,501,100000,61.30,7.83,6.57,1.11,0
433,1,42,5.38,501,100000,61.79,7.86,6.57,1.19,0
434,0,42,5.10,401,100000,62.43,7.90,6.57,1.47,0
435,0,42,5.05,401,100000,60.88,7.80,6.57,1.52,0
436,11,42,5.04,1501,100000,60.87,7.80,6.57,1.53,0
437,11,42,5.15,1501,100000,53.06,7.28,6.57,1.42,0
438,5,42,5.05,901,100000,52.96,7.28,6.57,1.52,0
439,14,42,5.18,1801,100000,52.96,7.28,6.57,1.39,0
440,3,42,5.21,701,100000,52.68,7.26,6.57,1.36,0
441,1,42,5.08,501,100000,52.49,7.24,6.57,1.49,0
442,1,42,5.08,501,100000,52.29,7.23,6.57,1.49,0
443,10,42,5.17,1401,100000,52.06,7.22,6.57,1.40,0
444,0,42,5.13,401,100000,52.06,7.22,6.57,1.44,0
445,0,42,5.08,5,100000,52.27,7.23,6.57,1.49,0
446,5,42,5.10,901,100000,51.89,7.20,6.57,1.47,0
447,3,42,5.12,701,100000,49.76,7.05,6.57,1.45,0
448,9,42,5.10,1301,100000,50.00,7.07,6.57,1.47,0
449,5,42,5.08,901,100000,49.96,7.07,6.57,1.49,0
450,2,42,5.08,601,100000,50.15,7.08,6.57,1.49,0
451,1,42,5.02,501,100000,50.07,7.08,6.57,1.55,0
452,0,42,5.01,401,100000,50.52,7.11,6.57,1.56,0
453,0,42,4.94,401,100000,50.99,7.14,6.57,1.63,0
454,0,42,4.94,401,100000,51.45,7.17,6.57,1.63,0
455,4,42,4.83,801,100000,46.77,6.84,6.57,1.74,0
456,1,42,4.84,12,100000,46.89,6.85,6.57,1.73,0
457,0,42,4.84,5,100000,21.45,4.63,6.57,1.73,0
458,0,42,4.76,401,100000,21.58,4.65,6.57,1.81,0
459,5,42,4.81,901,100000,21.46,4.63,6.57,1.76,0
460,7,42,4.88,1101,100000,21.51,4.64,6.57,1.69,0
461,4,42,4.92,144,100000,21.34,4.62,6.57,1.65,0
462,7,42,4.92,1101,100000,21.34,4.62,6.57,1.65,0
463,2,42,4.89,601,100000,21.34,4.62,6.57,1.68,0
464,23,42,5.12,2701,100000,21.34,4.62,6.57,1.45,0
465,8,42,5.16,1201,100000,21.47,4.63,6.57,1.41,0
466,0,42,5.02,401,100000,21.72,4.66,6.57,1.55,0
467,1,42,4.94,501,100000,21.58,4.65,6.57,1.63,0
468,11,42,4.97,1501,100000,22.42,4.74,6.57,1.60,0
469,2,42,4.90,601,100000,22.42,4.74,6.57,1.67,0
470,5,42,4.94,901,100000,21.76,4.66,6.57,1.63,0
471,0,42,4.94,1,100000,21.76,4.66,6.57,1.63,0
472,2,42,4.77,601,100000,21.78,4.67,6.57,1.80,0
473,2,42,4.78,601,100000,21.86,4.68,6.57,1.79,0
474,9,42,4.87,1301,100000,22.04,4.69,6.57,1.70,0
475,16,42,5.03,2001,100000,23.92,4.89,6.57,1.54,0
476,0,42,5.03,401,100000,23.94,4.89,6.57,1.54,0
477,0,42,5.03,1,100000,23.94,4.89,6.57,1.54,0
478,2,42,4.99,601,100000,23.84,4.88,6.57,1.58,0
479,0,42,4.97,1,100000,24.14,4.91,6.57,1.60,0
480,10,42,5.04,1401,100000,24.83,4.98,6.57,1.53,0
481,4,42,5.07,801,100000,24.49,4.95,6.57,1.50,0
482,0,42,5.06,401,100000,24.64,4.96,6.57,1.51,0
483,1,42,5.01,501,100000,24.64,4.96,6.57,1.56,0
484,1,42,4.95,501,100000,24.49,4.95,6.57,1.62,0
485,0,42,4.79,401,100000,24.49,4.95,6.57,1.78,0
486,1,42,4.80,501,100000,23.72,4.87,6.57,1.77,0
487,6,42,4.60,1001,100000,22.80,4.77,6.57,1.97,0
488,6,42,4.63,156,100000,22.87,4.78,6.57,1.94,0
489,2,42,4.51,76,100000,20.83,4.56,6.57,2.06,0
490,0,42,4.50,1,100000,21.08,4.59,6.57,2.07,0
491,11,42,4.61,1501,100000,22.01,4.69,6.57,1.96,0
492,2,42,4.63,601,100000,21.92,4.68,6.57,1.94,0
493,2,42,4.65,601,100000,21.19,4.60,6.57,1.92,0
494,2,42,4.67,26,100000,20.98,4.58,6.57,1.90,0
495,12,42,4.78,1601,100000,22.03,4.69,6.57,1.79,0
496,15,42,4.83,354,100000,24.43,4.94,6.57,1.74,0
497,0,42,4.67,401,100000,24.74,4.97,6.57,1.90,0
498,1,42,4.64,501,100000,24.41,4.94,6.57,1.93,0
499,3,42,4.63,701,100000,24.40,4.94,6.57,1.94,0
500,12,42,4.71,1601,100000,25.62,5.06,6.57,1.86,0
