# Experiment Results
# Name,D_C2_wall_large_memory
# Architecture,11→256→3
# Memory Size,500000
# Wall Obstacle,True
# Final Record,29
# Final Avg (last 100),3.15
# Overall Avg,1.30
# Overall Std,3.08
# Block Averages (per 100 eps),"0.11, 0.22, 0.82, 2.19, 3.15"
# --- Observational Notes ---
# Training Stability (avg variance),23.17
# Max Performance Drop (forgetting),0.57
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
229,0,6,0.30,401,64640,0.86,0.93,0.30,-0.00,0
230,0,6,0.30,401,65041,0.86,0.93,0.30,-0.00,0
231,0,6,0.30,401,65442,0.86,0.93,0.30,-0.00,0
232,3,6,0.33,701,66143,1.00,1.00,0.33,-0.00,0
233,0,6,0.33,401,66544,1.00,1.00,0.33,-0.00,0
234,1,6,0.34,501,67045,1.00,1.00,0.34,-0.00,0
235,6,6,0.40,1001,68046,1.61,1.27,0.40,-0.00,0
236,1,6,0.39,501,68547,1.61,1.27,0.41,0.02,0
237,0,6,0.39,401,68948,1.61,1.27,0.41,0.02,0
238,0,6,0.39,401,69349,1.61,1.27,0.41,0.02,0
239,3,6,0.42,701,70050,1.72,1.31,0.42,-0.00,0
240,0,6,0.42,401,70451,1.72,1.31,0.42,-0.00,0
241,1,6,0.43,501,70952,1.72,1.31,0.43,-0.00,0
242,0,6,0.42,5,70957,1.72,1.31,0.43,0.01,0
243,0,6,0.42,401,71358,1.72,1.31,0.43,0.01,0
244,5,6,0.47,309,71667,2.08,1.44,0.47,-0.00,0
245,0,6,0.47,401,72068,2.09,1.45,0.47,-0.00,0
246,7,7,0.54,1101,73169,2.84,1.69,0.53,-0.01,0
247,0,7,0.53,401,73570,2.84,1.69,0.53,0.00,0
248,3,7,0.56,701,74271,2.92,1.71,0.55,-0.01,0
249,2,7,0.58,601,74872,2.93,1.71,0.57,-0.01,0
250,2,7,0.60,601,75473,2.94,1.71,0.59,-0.01,0
251,0,7,0.60,401,75874,2.94,1.71,0.59,-0.01,0
252,3,7,0.62,701,76575,3.00,1.73,0.62,0.00,0
253,6,7,0.68,1001,77576,3.47,1.86,0.67,-0.01,0
254,1,7,0.68,501,78077,3.44,1.85,0.68,0.00,0
255,0,7,0.67,401,78478,3.44,1.85,0.68,0.01,0
256,0,7,0.67,401,78879,3.44,1.85,0.68,0.01,0
257,0,7,0.67,5,78884,3.44,1.85,0.68,0.01,0
258,0,7,0.67,401,79285,3.44,1.85,0.68,0.01,0
259,0,7,0.67,401,79686,3.47,1.86,0.68,0.01,0
260,0,7,0.67,1,79687,3.47,1.86,0.68,0.01,0
261,1,7,0.68,501,80188,3.47,1.86,0.68,0.00,0
262,1,7,0.69,501,80689,3.44,1.85,0.68,-0.01,0
263,3,7,0.72,701,81390,3.51,1.87,0.71,-0.01,0
264,0,7,0.72,401,81791,3.51,1.87,0.71,-0.01,0
265,0,7,0.72,401,82192,3.51,1.87,0.71,-0.01,0
266,0,7,0.71,401,82593,3.51,1.87,0.71,0.00,0
267,0,7,0.71,401,82994,3.51,1.87,0.71,0.00,0
